,appName,coreF,memF,argNo,kernel,time/ms,blocks,warps,achieved_occupancy,warp_execution_efficiency,sm_activity,eligible_warps_per_cycle,branch_efficiency,cf_executed,gld_throughput,gld_transactions,gld_transactions_per_request,gst_throughput,gst_transactions,gst_transactions_per_request,global_hit_rate,dram_read_transactions,dram_read_throughput,dram_write_transactions,dram_write_throughput,l2_read_transactions,l2_read_throughput,l2_write_transactions,l2_write_throughput,shared_load_transactions,shared_load_throughput,shared_load_transactions_per_request,shared_store_transactions,shared_store_throughput,shared_store_transactions_per_request,l2_tex_read_throughput,l2_tex_read_transactions,l2_tex_write_throughput,l2_tex_write_throughput.1,tex_cache_hit_rate,tex_cache_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_fma,flop_count_sp,flop_count_sp_fma,flop_count_sp_special,inst_integer,inst_fp_32,inst_fp_64,inst_executed,inst_per_warp,executed_ipc,power/W
366,nn,1600,5000,input00,euclid,0.27926,(32768 1 1) (256 1 1),262144.0,0.882599,1.0,0.9868,1.262313,1.0,1310720,444.71,4194304,8.0,111.23,1048576,4.0,0.0,2097194,222.63,1044827,110.77,4194537,445.29,1049294,111.39,0,0.0,0.0,0,0.0,0.0,444.81,4194304,111.2,111.23,0.1667,222.47,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.8481280000000001,167.05272000000005
367,nn,1600,5500,input00,euclid,0.25151,(32768 1 1) (256 1 1),262144.0,0.875763,1.0,0.9853,1.4152930000000001,1.0,1310720,494.63,4194304,8.0,123.6,1048576,4.0,0.0,2097187,247.01,1045125,123.24,4194539,493.92,1048589,123.47,0,0.0,0.0,0,0.0,0.0,494.4,4194304,123.6,123.45,0.1667,246.9,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.940442,175.66692000000003
360,nn,1700,4000,input00,euclid,0.34895,(32768 1 1) (256 1 1),262144.0,0.894174,1.0,0.9892,0.9896379999999999,1.0,1310720,357.37,4194304,8.0,89.302,1048576,4.0,0.0,2097187,178.69,1045855,89.111,4194545,357.59,1048589,89.39,0,0.0,0.0,0,0.0,0.0,357.1,4194304,89.274,89.365,0.1667,178.73,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.632243,149.88145999999998
361,nn,1700,4500,input00,euclid,0.30724,(32768 1 1) (256 1 1),262144.0,0.888338,1.0,0.988,1.124408,1.0,1310720,403.44,4194304,8.0,100.9,1048576,4.0,0.0,2097183,201.71,1044470,100.55,4194532,403.8,1048599,100.94,0,0.0,0.0,0,0.0,0.0,403.58,4194304,100.89,100.94,0.1667,201.87,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.718463,160.63209999999995
362,nn,1700,5000,input00,euclid,0.27903,(32768 1 1) (256 1 1),262144.0,0.882149,1.0,0.9864,1.265084,1.0,1310720,445.21,4194304,8.0,111.16,1048576,4.0,0.0,2097192,222.25,1044435,110.93,4194519,444.73,1048589,111.18,0,0.0,0.0,0,0.0,0.0,444.77,4194304,111.19,111.24,0.1667,222.48,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.8010079999999999,169.2545399999999
363,nn,1700,5500,input00,euclid,0.25126,(32768 1 1) (256 1 1),262144.0,0.875899,1.0,0.9849,1.413333,1.0,1310720,494.6,4194304,8.0,123.62,1048576,4.0,0.0,2097212,247.03,1045815,123.14,4194503,494.46,1048589,123.61,0,0.0,0.0,0,0.0,0.0,494.61,4194304,123.65,123.66,0.1667,247.32,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.9128870000000001,176.04274000000004
368,nn,1800,4000,input00,euclid,0.34898,(32768 1 1) (256 1 1),262144.0,0.894266,1.0,0.9889,0.99018,1.0,1310720,357.3,4194304,8.0,89.219,1048576,4.0,0.0,2097220,178.48,1044458,89.061,4194535,357.32,1048589,89.325,0,0.0,0.0,0,0.0,0.0,357.19,4194304,89.29799999999999,89.34299999999999,0.1667,178.69,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.598091,150.86602
369,nn,1800,4500,input00,euclid,0.30729,(32768 1 1) (256 1 1),262144.0,0.899958,1.0,0.9891,1.127478,1.0,1310720,403.41,4194304,8.0,100.87,1048576,4.0,0.0,2097183,201.94,1044336,100.55,4194516,403.79,1048589,100.94,0,0.0,0.0,0,0.0,0.0,403.76,4194304,100.94,100.84,0.1667,201.69,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.6853899999999999,161.47708
370,nn,1800,5000,input00,euclid,0.27908,(32768 1 1) (256 1 1),262144.0,0.8820680000000001,1.0,0.9866,1.263807,1.0,1310720,444.87,4194304,8.0,111.27,1048576,4.0,0.0,2101321,222.59,1042175,110.64,4195212,444.77,1048589,111.18,0,0.0,0.0,0,0.0,0.0,445.14,4194304,111.28,111.21,0.1667,222.43,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.805034,170.72153000000003
371,nn,1800,5500,input00,euclid,0.25095,(32768 1 1) (256 1 1),262144.0,0.8760370000000001,1.0,0.9853,1.417598,1.0,1310720,494.6,4194304,8.0,123.39,1048576,4.0,0.0,2097268,246.93,1044032,123.14,4194564,493.86,1048589,123.45,0,0.0,0.0,0,0.0,0.0,494.1,4194304,123.52,123.46,0.1667,246.92,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.9579719999999999,178.40128999999996
372,nn,1900,4000,input00,euclid,0.3491,(32768 1 1) (256 1 1),262144.0,0.908452,1.0,0.9905,0.985909,1.0,1310720,357.09,4194304,8.0,89.35,1048576,4.0,0.0,2097218,178.51,1044484,89.045,4194516,357.03,1048599,89.25200000000001,0,0.0,0.0,0,0.0,0.0,357.4,4194304,89.35,89.353,0.1667,178.71,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.570509,151.35478999999995
373,nn,1900,4500,input00,euclid,0.30735999999999997,(32768 1 1) (256 1 1),262144.0,0.8887079999999999,1.0,0.988,1.120788,1.0,1310720,403.37,4194304,8.0,100.89,1048576,4.0,0.0,2097187,201.82,1045209,100.88,4194533,403.78,1048589,100.94,0,0.0,0.0,0,0.0,0.0,403.42,4194304,100.85,100.92,0.1667,201.83,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.678076,162.00467000000003
374,nn,1900,5000,input00,euclid,0.2785,(32768 1 1) (256 1 1),262144.0,0.882397,1.0,0.9866,1.255758,1.0,1310720,445.32,4194304,8.0,111.18,1048576,4.0,0.0,2097214,222.39,1044944,110.91,4194533,445.01,1048591,111.24,0,0.0,0.0,0,0.0,0.0,444.64,4194304,111.16,111.22,0.1667,222.44,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.733927,169.51581000000004
375,nn,1900,5500,input00,euclid,0.25048000000000004,(32768 1 1) (256 1 1),262144.0,0.8760870000000001,1.0,0.9852,1.406487,1.0,1310720,494.62,4194304,8.0,123.47,1048576,4.0,0.0,2097194,248.2,1046794,123.25,4194571,494.65,1048589,123.66,0,0.0,0.0,0,0.0,0.0,494.52,4194304,123.63,123.49,0.1667,246.97,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.852174,179.21367999999995
376,nn,2000,4000,input00,euclid,0.34943,(32768 1 1) (256 1 1),262144.0,0.9103469999999999,1.0,0.9905,0.9839690000000001,1.0,1310720,356.56,4194304,8.0,89.337,1048576,4.0,0.0,2097190,178.65,1046573,89.18299999999999,4194513,357.38,1048589,89.34200000000001,0,0.0,0.0,0,0.0,0.0,357.48,4194304,89.368,89.38600000000001,0.1667,178.77,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.613478,153.66201
377,nn,2000,4500,input00,euclid,0.30741999999999997,(32768 1 1) (256 1 1),262144.0,0.8886649999999999,1.0,0.988,1.119369,1.0,1310720,402.72,4194304,8.0,100.75,1048576,4.0,0.0,2098903,202.89,1042247,100.32,4195332,403.52,1048589,100.86,0,0.0,0.0,0,0.0,0.0,403.71,4194304,100.93,100.79,0.1667,201.59,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.647288,164.12614999999997
378,nn,2000,5000,input00,euclid,0.27798,(32768 1 1) (256 1 1),262144.0,0.8846959999999999,1.0,0.9866,1.255703,1.0,1310720,447.95,4194304,8.0,111.12,1048576,4.0,0.0,2097185,222.44,1045874,111.03,4194516,444.67,1048589,111.16,0,0.0,0.0,0,0.0,0.0,445.39,4194304,111.35,111.33,0.1667,222.67,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.765576,172.9926
379,nn,2000,5500,input00,euclid,0.25096,(32768 1 1) (256 1 1),262144.0,0.892877,1.0,0.9871,1.413039,1.0,1310720,493.56,4194304,8.0,123.31,1048576,4.0,0.0,2097947,247.22,1043376,122.4,4203863,493.64,1048589,123.3,0,0.0,0.0,0,0.0,0.0,492.7,4194304,123.17,123.09,0.1667,246.18,2097152,0,0,100663296.0,25165824,8388608,142606336.0,83886080,0,10747904,41.0,0.958498,180.67281000000003
384,pathfinder,1600,4000,input00,dynproc_kernel,2.4073,(9143 1 1) (256 1 1),73144.0,0.9882549999999999,0.9406,0.9972,2.727168,1.0,34852668,288.23,36696572,6.849761999999999,0.9288799999999999,73143,3.999945,0.3662,6470567,79.723,87051,1.0757,23258001,288.34,73925,0.93746,21136856,1054.3,0.914533,10623278,528.11,0.843211,288.79,23257551,0.9288799999999999,0.93174,0.3664,239.57,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.3797099999999998,188.60654999999997
385,pathfinder,1600,4500,input00,dynproc_kernel,2.3371,(9143 1 1) (256 1 1),73144.0,0.988187,0.9406,0.9971,2.826839,1.0,34852668,296.41,36696572,6.849761999999999,0.95844,73143,3.999945,0.3662,6469778,83.11399999999999,83860,1.0673,23257918,297.84,73339,0.96035,21136856,1079.2,0.914533,10623278,543.33,0.843211,297.89,23257551,0.95844,0.95749,0.3664,246.04,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.4522939999999998,195.63523000000004
386,pathfinder,1600,5000,input00,dynproc_kernel,2.3171,(9143 1 1) (256 1 1),73144.0,0.988238,0.9406,0.9968,2.873554,1.0,34852668,298.89,36696572,6.849761999999999,0.94891,73143,3.999945,0.3662,6469693,82.676,77590,1.0002,23257883,298.08,73167,0.9594,21136856,1083.2,0.914533,10623278,542.67,0.843211,298.5,23257551,0.96035,0.95844,0.3664,246.5,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.48481,199.68439
387,pathfinder,1600,5500,input00,dynproc_kernel,2.2751,(9143 1 1) (256 1 1),73144.0,0.98818,0.9406,0.9967,2.940737,1.0,34852668,304.96,36696572,6.849761999999999,0.97656,73143,3.999945,0.3662,6469264,85.008,80466,1.0468,23257909,304.1,73167,0.97847,21136856,1096.3,0.914533,10623278,550.98,0.843211,304.57,23257551,0.9794200000000001,0.97847,0.3664,251.5,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.530832,204.95020000000008
380,pathfinder,1700,4000,input00,dynproc_kernel,2.318,(9143 1 1) (256 1 1),73144.0,0.988298,0.9406,0.997,2.668062,1.0,34852668,297.48,36696572,6.849761999999999,0.9613,73143,3.999945,0.3662,6470069,80.314,82683,1.0636,23257939,299.01,73167,0.96226,21136856,1085.1,0.914533,10623278,545.43,0.843211,298.99,23257551,0.96226,0.95749,0.3664,246.2,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.3354790000000003,193.42570000000003
381,pathfinder,1700,4500,input00,dynproc_kernel,2.2476,(9143 1 1) (256 1 1),73144.0,0.9883149999999999,0.9406,0.9967,2.769288,1.0,34852668,307.98,36696572,6.849761999999999,0.9937299999999999,73143,3.999945,0.3662,6469387,84.899,74195,0.9853,23257798,308.0,73156,0.99087,21136856,1119.7,0.914533,10623278,563.43,0.843211,308.45,23257551,0.99182,0.9899100000000001,0.3664,254.38,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.408697,200.11553
382,pathfinder,1700,5000,input00,dynproc_kernel,2.219,(9143 1 1) (256 1 1),73144.0,0.9882610000000001,0.9406,0.9971,2.801648,1.0,34852668,311.63,36696572,6.849761999999999,0.9853,73143,3.999945,0.3662,6469120,86.95,77566,1.044,23257925,313.65,73156,0.9853,21136856,1138.6,0.914533,10623278,571.12,0.843211,313.65,23257551,0.9853,0.9853,0.3664,259.37,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.431649,206.74124999999995
383,pathfinder,1700,5500,input00,dynproc_kernel,2.1723,(9143 1 1) (256 1 1),73144.0,0.988287,0.9406,0.997,2.887414,1.0,34852668,307.58,36696572,6.849761999999999,1.003,73143,3.999945,0.3662,6468858,88.97200000000001,76032,1.0449,23257862,319.23,73156,1.003,21136856,1156.7,0.914533,10623278,583.02,0.843211,318.37,23257551,1.0002,1.0012,0.3664,263.57,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.494871,211.38595
388,pathfinder,1800,4000,input00,dynproc_kernel,2.2334,(9143 1 1) (256 1 1),73144.0,0.988692,0.9406,0.9963,2.604692,1.0,34852668,288.8,36696572,6.849761999999999,0.99564,73143,3.999945,0.3662,6469472,85.581,74231,0.9816,23257832,309.26,73167,0.99564,21136856,1122.2,0.914533,10623278,563.86,0.843211,308.76,23257551,0.9937299999999999,0.99182,0.3664,255.04,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.286741,196.83974
389,pathfinder,1800,4500,input00,dynproc_kernel,2.154,(9143 1 1) (256 1 1),73144.0,0.988409,0.9406,0.9968,2.711491,1.0,34852668,321.4,36696572,6.849761999999999,1.0179,73143,3.999945,0.3662,6469835,83.26299999999999,76028,1.0412,23257846,323.16,73156,1.0151,21136856,1176.1,0.914533,10623278,589.39,0.843211,322.67,23257551,1.0142,1.0151,0.3664,267.25,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.368188,207.86579
390,pathfinder,1800,5000,input00,dynproc_kernel,2.1217,(9143 1 1) (256 1 1),73144.0,0.9883540000000001,0.9406,0.9967,2.763676,1.0,34852668,328.26,36696572,6.849761999999999,1.0282,73143,3.999945,0.3662,6468980,87.995,76045,1.072,23257958,328.38,73167,1.0319,21136856,1195.4,0.914533,10623278,598.74,0.843211,327.86,23257551,1.03,1.03,0.3664,271.13,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.405574,213.72644
391,pathfinder,1800,5500,input00,dynproc_kernel,2.064,(9143 1 1) (256 1 1),73144.0,0.988295,0.9406,0.9966,2.856345,1.0,34852668,305.8,36696572,6.849761999999999,1.0608,73143,3.999945,0.3662,6469303,93.825,80255,1.1576,23257916,337.72,73156,1.0617,21136856,1223.7,0.914533,10623278,614.7,0.843211,307.45,23257551,0.98896,1.0626,0.3664,279.6,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.4748810000000003,217.06692000000004
392,pathfinder,1900,4000,input00,dynproc_kernel,2.164,(9143 1 1) (256 1 1),73144.0,0.9885309999999999,0.9406,0.9973,2.5487919999999997,1.0,34852668,320.97,36696572,6.849761999999999,1.0086,73143,3.999945,0.3662,6470448,80.737,80990,1.0682,23257913,320.62,73919,1.0179,21136856,1163.3,0.914533,10623278,586.43,0.843211,321.91,23257551,1.0114,1.0077,0.3664,265.15,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.244613,204.01943999999997
393,pathfinder,1900,4500,input00,dynproc_kernel,2.0752,(9143 1 1) (256 1 1),73144.0,0.9884229999999999,0.9406,0.9971,2.687303,1.0,34852668,333.09,36696572,6.849761999999999,1.0477,73143,3.999945,0.3662,6469494,82.396,79427,1.0878,23257875,334.73,73156,1.0524,21136856,1214.8,0.914533,10623278,608.57,0.843211,334.22,23257551,1.0505,1.0496,0.3664,276.39,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.3516220000000003,212.06762
394,pathfinder,1900,5000,input00,dynproc_kernel,2.041,(9143 1 1) (256 1 1),73144.0,0.988368,0.9406,0.9971,2.742665,1.0,34852668,340.18,36696572,6.849761999999999,1.0626,73143,3.999945,0.3662,6469278,83.53200000000001,87798,1.2219,23257942,339.32,73908,1.0775,21136856,1227.6,0.914533,10623278,616.92,0.843211,339.29,23257551,1.0664,1.0692,0.3664,281.43,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.391991,217.27755
395,pathfinder,1900,5500,input00,dynproc_kernel,1.9954,(9143 1 1) (256 1 1),73144.0,0.9882780000000001,0.9406,0.997,2.834043,1.0,34852668,348.8,36696572,6.849761999999999,1.0906,73143,3.999945,0.3662,6470041,96.34100000000001,77581,1.1651,23257856,347.76,73156,1.0934,21136856,1265.6,0.914533,10623278,632.01,0.843211,306.63,23257551,0.9861,1.0431,0.3664,274.53,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.457907,224.0085
396,pathfinder,2000,4000,input00,dynproc_kernel,2.0849,(9143 1 1) (256 1 1),73144.0,0.9885780000000001,0.9406,0.9972,2.508642,1.0,34852668,332.91,36696572,6.849761999999999,1.0477,73143,3.999945,0.3662,6469831,83.009,77589,1.1036,23257896,333.96,73156,1.0496,21136856,1212.1,0.914533,10623278,608.23,0.843211,333.89,23257551,1.0487,1.0477,0.3664,275.74,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.2161049999999998,209.77395
397,pathfinder,2000,4500,input00,dynproc_kernel,1.9895,(9143 1 1) (256 1 1),73144.0,0.988351,0.9406,0.9968,2.653969,1.0,34852668,348.58,36696572,6.849761999999999,1.0896,73143,3.999945,0.3662,6470072,96.611,77588,1.0366,23257824,348.76,73167,1.0962,21136856,1273.0,0.914533,10623278,639.7,0.843211,349.18,23257551,1.0971,1.1027,0.3664,290.1,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.322747,218.8266
398,pathfinder,2000,5000,input00,dynproc_kernel,1.9579,(9143 1 1) (256 1 1),73144.0,0.9883790000000001,0.9406,0.9969,2.710514,1.0,34852668,354.62,36696572,6.849761999999999,1.1036,73143,3.999945,0.3662,6469085,87.49799999999999,76029,1.1064,23257878,354.72,73156,1.1148,21136856,1289.2,0.914533,10623278,646.04,0.843211,353.56,23257551,1.1111,1.1101,0.3664,292.06,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.3692450000000003,225.32907000000003
399,pathfinder,2000,5500,input00,dynproc_kernel,1.9103,(9143 1 1) (256 1 1),73144.0,0.9883190000000001,0.9406,0.9968,2.802532,1.0,34852668,321.36,36696572,6.849761999999999,1.1446,73143,3.999945,0.3662,6507354,101.68,84307,1.3159999999999998,23292061,364.91,73156,1.1446,21136856,1320.1,0.914533,10623278,660.04,0.843211,320.48,23257551,1.0068,1.1409,0.3664,300.36,19235163,0,0,0.0,0,0,3739891640.0,0,0,259452078,3547.1,2.436541,230.96079999999995
404,quasirandomGenerator,1600,4000,input00,quasirandomGeneratorKernel,1.7452,(128 1 1) (128 3 1),1536.0,0.6570590000000001,1.0,0.8887,8.860346,1.0,3196416,0.0,0,0.0,213.19,12582912,4.0,0.0,242,0.0028610000000000003,9259888,156.27,581,0.01049,12582936,211.93,0,0.0,0.0,0,0.0,0.0,0.0,0,216.69,203.51,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.23221,231.76749000000007
405,quasirandomGenerator,1600,4500,input00,quasirandomGeneratorKernel,1.7316,(128 1 1) (128 3 1),1536.0,0.655569,1.0,0.8994,8.86486,1.0,3196416,0.0,0,0.0,195.98,12582912,4.0,0.0,62,0.0,9290736,159.39,410,0.0085831,12582925,207.62,0,0.0,0.0,0,0.0,0.0,0.0,0,216.15,216.81,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.2321720000000003,235.08485
406,quasirandomGenerator,1600,5000,input00,quasirandomGeneratorKernel,1.7492,(128 1 1) (128 3 1),1536.0,0.655488,1.0,0.9004000000000001,8.865811,1.0,3196416,0.0,0,0.0,196.62,12582912,4.0,0.0,60,0.0,9332421,146.27,358,0.0076294000000000015,12582925,197.17,0,0.0,0.0,0,0.0,0.0,0.0,0,212.29,216.76,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.231109,239.67901
407,quasirandomGenerator,1600,5500,input00,quasirandomGeneratorKernel,1.7503,(128 1 1) (128 3 1),1536.0,0.6557430000000001,1.0,0.8998999999999999,8.860387,1.0,3196416,0.0,0,0.0,196.77,12582912,4.0,0.0,204,0.0019073,9353340,146.45,452,0.0095367,12582925,201.88,0,0.0,0.0,0,0.0,0.0,0.0,0,196.16,196.68,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.231838,242.28484
400,quasirandomGenerator,1700,4000,input00,quasirandomGeneratorKernel,1.7625,(128 1 1) (128 3 1),1536.0,0.65567,1.0,0.9012,8.862668,1.0,3196416,0.0,0,0.0,196.72,12582912,4.0,0.0,89,0.00097656,9277759,149.77,502,0.011444,12583694,219.28,0,0.0,0.0,0,0.0,0.0,0.0,0,227.46,195.96,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.2061029999999997,238.96734000000004
401,quasirandomGenerator,1700,4500,input00,quasirandomGeneratorKernel,1.6497,(128 1 1) (128 3 1),1536.0,0.655546,1.0,0.9007,8.901444999999999,1.0,3196416,0.0,0,0.0,200.77,12582912,4.0,0.0,56,0.0,9317986,148.61,395,0.0095367,12582952,196.68,0,0.0,0.0,0,0.0,0.0,0.0,0,216.66,217.29,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.231882,245.85743
402,quasirandomGenerator,1700,5000,input00,quasirandomGeneratorKernel,1.6518,(128 1 1) (128 3 1),1536.0,0.655862,1.0,0.8998999999999999,8.865267,1.0,3196416,0.0,0,0.0,196.59,12582912,4.0,0.0,131,0.00097656,9322874,151.51,313,0.0076294000000000015,12582925,196.07,0,0.0,0.0,0,0.0,0.0,0.0,0,196.08,196.97,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.231624,250.71065
403,quasirandomGenerator,1700,5500,input00,quasirandomGeneratorKernel,1.6538,(128 1 1) (128 3 1),1536.0,0.655324,1.0,0.902,8.869986,1.0,3196416,0.0,0,0.0,196.62,12582912,4.0,0.0,244,0.0028610000000000003,9357170,145.59,438,0.0085831,12582925,196.69,0,0.0,0.0,0,0.0,0.0,0.0,0,196.29,196.28,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.2320290000000003,253.86348
408,quasirandomGenerator,1800,4000,input00,quasirandomGeneratorKernel,1.8353,(128 1 1) (128 3 1),1536.0,0.6556810000000001,1.0,0.9013,8.865573,1.0,3196416,0.0,0,0.0,203.99,12582912,4.0,0.0,132,0.00097656,9247772,158.65,339,0.0066757000000000006,12582936,195.92,0,0.0,0.0,0,0.0,0.0,0.0,0,208.75,206.32,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.1657,239.05804
409,quasirandomGenerator,1800,4500,input00,quasirandomGeneratorKernel,1.564,(128 1 1) (128 3 1),1536.0,0.655432,1.0,0.9014,8.865486,1.0,3196416,0.0,0,0.0,196.53,12582912,4.0,0.0,107,0.00097656,9319266,145.12,430,0.0076294000000000015,12582925,196.13,0,0.0,0.0,0,0.0,0.0,0.0,0,233.53,243.85,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.2314439999999998,258.25387
410,quasirandomGenerator,1800,5000,input00,quasirandomGeneratorKernel,1.5684,(128 1 1) (128 3 1),1536.0,0.655523,1.0,0.9009,8.865753999999999,1.0,3196416,0.0,0,0.0,196.0,12582912,4.0,0.0,11304,0.18024,9331282,147.71,8092,0.10586,12582925,209.37,0,0.0,0.0,0,0.0,0.0,0.0,0,207.7,207.66,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.233778,261.82091999999994
411,quasirandomGenerator,1800,5500,input00,quasirandomGeneratorKernel,1.5530000000000002,(128 1 1) (128 3 1),1536.0,0.655749,1.0,0.9,8.868311,1.0,3196416,0.0,0,0.0,196.2,12582912,4.0,0.0,132,0.00097656,9350120,146.37,414,0.0095367,12582936,200.63,0,0.0,0.0,0,0.0,0.0,0.0,0,208.75,208.77,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.23182,265.39204
412,quasirandomGenerator,1900,4000,input00,quasirandomGeneratorKernel,1.9143,(128 1 1) (128 3 1),1536.0,0.655625,1.0,0.9019,8.860679,1.0,3196416,0.0,0,0.0,198.3,12582912,4.0,0.0,235,0.0028610000000000003,9280009,146.26,410,0.0085831,12582925,198.85,0,0.0,0.0,0,0.0,0.0,0.0,0,197.65,197.58,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.125485,226.03982000000008
413,quasirandomGenerator,1900,4500,input00,quasirandomGeneratorKernel,1.5543,(128 1 1) (128 3 1),1536.0,0.655718,1.0,0.9025,8.861353,1.0,3196416,0.0,0,0.0,201.1,12582912,4.0,0.0,140,0.00097656,9311921,148.88,493,0.0085831,12582925,203.67,0,0.0,0.0,0,0.0,0.0,0.0,0,233.79,242.22,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.2209209999999997,264.48083
414,quasirandomGenerator,1900,5000,input00,quasirandomGeneratorKernel,1.5007,(128 1 1) (128 3 1),1536.0,0.655798,1.0,0.9019,8.862436,1.0,3196416,0.0,0,0.0,198.16,12582912,4.0,0.0,132,0.00097656,9339198,147.2,366,0.0057220000000000005,12582925,197.51,0,0.0,0.0,0,0.0,0.0,0.0,0,197.73,197.26,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.2319310000000003,268.1129
415,quasirandomGenerator,1900,5500,input00,quasirandomGeneratorKernel,1.4922,(128 1 1) (128 3 1),1536.0,0.655606,1.0,0.9012,8.862233999999999,1.0,3196416,0.0,0,0.0,197.65,12582912,4.0,0.0,193,0.0019073,9347936,147.24,454,0.0085831,12583677,197.11,0,0.0,0.0,0,0.0,0.0,0.0,0,211.97,211.65,0.5,0.0,0,0,0,100663296.0,0,0,6946603008.0,100663296,0,229725696,149560.0,3.2317810000000002,272.06089
