mode,gpus,gpus_per_node,util,algo,dvfs_on,theta,aver_run_E,min_run_E,max_run_E,aver_idle_E,min_idle_E,max_idle_E,aver_turnon_E,min_turnon_E,max_turnon_E,aver_total_E,min_total_E,max_total_E
offline,2048,1,0.8,lpt+ff,0,1.0,48317026.848032,47991214.483879,48642839.212186,0.0,0.0,0.0,163530.0,162125.730027,164934.269973,48480556.848032,48154627.936236,48806485.759829
offline,2048,1,0.8,lpt+ff,1,1.0,32061585.573491,31846271.063761,32276900.083221,0.0,0.0,0.0,203970.0,202619.155738,205320.844262,32265555.573491,32050155.904907,32480955.242075
offline,2048,2,0.8,edf+bf,0,1.0,48317026.848032,47991214.483879,48642839.212186,1582745.3,1539469.745052,1626020.854948,49720.0,48963.082506,50476.917494,49949492.148032,49610934.292677,50288050.003388
offline,2048,2,0.8,edf+bf,1,1.0,32061585.573491,31846271.063761,32276900.083221,2144532.95,2082156.834921,2206909.065079,61910.0,61178.581427,62641.418573,34268028.523491,34038553.525309,34497503.521672
offline,2048,2,0.8,edf+spt,0,1.0,48317026.848032,47991214.483879,48642839.212186,1298803.6,1277540.286888,1320066.913112,64300.0,63671.447511,64928.552489,49680130.448032,49347772.75479,50012488.141275
offline,2048,2,0.8,edf+spt,1,1.0,32061585.573491,31846271.063761,32276900.083221,1842009.85,1808668.265861,1875351.434139,80910.0,80074.331272,81745.668728,33984505.423491,33767956.116004,34201054.730978
offline,2048,2,0.8,edf+wf,0,1.0,48317026.848032,47991214.483879,48642839.212186,2215471.2,2167922.042421,2263020.357579,51810.0,51019.080274,52600.919726,50584308.048032,50234281.248065,50934334.848
offline,2048,2,0.8,edf+wf,1,1.0,32061585.573491,31846271.063761,32276900.083221,2576840.95,2513448.803891,2640233.096109,66990.0,66083.312523,67896.687477,34705416.523491,34482804.005463,34928029.041518
offline,2048,2,0.8,lpt+ff,0,1.0,48317026.848032,47991214.483879,48642839.212186,559628.7,539599.789645,579657.610355,81820.0,81110.798664,82529.201336,48958475.548032,48631660.980497,49285290.115568
offline,2048,2,0.8,lpt+ff,1,1.0,32061585.573491,31846271.063761,32276900.083221,780350.35,752358.755558,808341.944442,102050.0,101366.953727,102733.046273,32943985.923491,32721961.660598,33166010.186384
offline,2048,4,0.8,edf+bf,0,1.0,48317026.848032,47991214.483879,48642839.212186,3097577.1,3003557.919117,3191596.280883,24920.0,24539.091656,25300.908344,51439523.948032,51075113.584811,51803934.311254
offline,2048,4,0.8,edf+bf,1,1.0,32061585.573491,31846271.063761,32276900.083221,4603390.15,4459411.966238,4747368.333762,31010.0,30641.96912,31378.03088,36695985.723491,36436188.849401,36955782.597581
offline,2048,4,0.8,edf+spt,0,1.0,48317026.848032,47991214.483879,48642839.212186,2674866.9,2630984.683664,2718749.116336,34310.0,33886.7747,34733.2253,51026203.748032,50687394.240274,51365013.255791
offline,2048,4,0.8,edf+spt,1,1.0,32061585.573491,31846271.063761,32276900.083221,4101425.95,4016880.15772,4185971.74228,44670.0,44290.287854,45049.712146,36207681.523491,35996427.141769,36418935.905213
offline,2048,4,0.8,edf+wf,0,1.0,48317026.848032,47991214.483879,48642839.212186,4536040.9,4314516.740938,4757565.059062,26570.0,25840.352754,27299.647246,52879637.748032,52416574.888164,53342700.607901
offline,2048,4,0.8,edf+wf,1,1.0,32061585.573491,31846271.063761,32276900.083221,5658785.55,5504827.567626,5812743.532374,36260.0,35745.660902,36774.339098,37756631.123491,37463666.378766,38049595.868215
offline,2048,4,0.8,lpt+ff,0,1.0,48317026.848032,47991214.483879,48642839.212186,1269821.5,1235889.024267,1303753.975733,40950.0,40593.80638,41306.19362,49627798.348032,49295710.745654,49959885.95041
offline,2048,4,0.8,lpt+ff,1,1.0,32061585.573491,31846271.063761,32276900.083221,1825533.75,1770646.993648,1880420.506352,51080.0,50737.081062,51422.918938,33938199.323491,33697885.071295,34178513.575687
offline,2048,8,0.8,edf+bf,0,1.0,48317026.848032,47991214.483879,48642839.212186,4495355.7,4339104.231163,4651607.168837,12510.0,12320.343713,12699.656287,52824892.548032,52439705.727241,53210079.368824
offline,2048,8,0.8,edf+bf,1,1.0,32061585.573491,31846271.063761,32276900.083221,7627488.95,7373819.874133,7881158.025867,15610.0,15418.223398,15801.776602,39704684.523491,39356676.145438,40052692.901543
offline,2048,8,0.8,edf+spt,0,1.0,48317026.848032,47991214.483879,48642839.212186,3899389.3,3848791.231433,3949987.368567,17850.0,17645.172473,18054.827527,52234266.148032,51894103.16471,52574429.131355
offline,2048,8,0.8,edf+spt,1,1.0,32061585.573491,31846271.063761,32276900.083221,6683100.95,6568116.715616,6798085.184384,24970.0,24682.396603,25257.603397,38769656.523491,38529687.772905,39009625.274076
offline,2048,8,0.8,edf+wf,0,1.0,48317026.848032,47991214.483879,48642839.212186,6940493.3,6697993.51882,7182993.08118,13660.0,13149.607095,14170.392905,55271180.148032,54827927.773083,55714432.522982
offline,2048,8,0.8,edf+wf,1,1.0,32061585.573491,31846271.063761,32276900.083221,9669060.15,9431326.706675,9906793.593325,19850.0,19386.288338,20313.711662,41750495.723491,41411707.451948,42089283.995033
offline,2048,8,0.8,lpt+ff,0,1.0,48317026.848032,47991214.483879,48642839.212186,1914872.1,1866366.299136,1963377.900864,20520.0,20341.492126,20698.507874,50252418.948032,49911877.811842,50592960.084223
offline,2048,8,0.8,lpt+ff,1,1.0,32061585.573491,31846271.063761,32276900.083221,2902870.15,2828864.243465,2976876.056535,25590.0,25427.93701,25752.06299,34990045.723491,34738894.980211,35241196.466771
offline,2048,16,1.0,edf+bf,0,1.0,60538262.395857,60245429.714074,60831095.07764,7067886.15,6947516.731604,7188255.568396,7900.0,7784.48158,8015.51842,67614048.545857,67287134.550902,67940962.540813
offline,2048,16,1.0,edf+bf,1,1.0,40195025.219195,40000121.698677,40389928.739713,14218755.9,13441598.900667,14995912.899333,10010.0,9840.616747,10179.383253,54423791.119195,53613928.152385,55233654.086005
offline,2048,16,1.0,edf+spt,0,1.0,60538262.395857,60245429.714074,60831095.07764,6079186.95,5938819.605023,6219554.294977,11510.0,11363.672063,11656.327937,66628959.345857,66282458.205942,66975460.485772
offline,2048,16,1.0,edf+spt,1,1.0,40195025.219195,40000121.698677,40389928.739713,11664216.7,11462095.679455,11866337.720545,17480.0,17270.246741,17689.753259,51876721.919195,51534310.638304,52219133.200086
offline,2048,16,1.0,edf+wf,0,1.0,60538262.395857,60245429.714074,60831095.07764,11318031.75,10849214.820917,11786848.679083,8550.0,8242.553128,8857.446872,71864844.145857,71191294.878608,72538393.413106
offline,2048,16,1.0,edf+wf,1,1.0,40195025.219195,40000121.698677,40389928.739713,17718837.5,17317698.226348,18119976.773652,14500.0,14176.373445,14823.626555,57928362.719195,57480263.53098,58376461.90741
offline,2048,16,1.0,lpt+ff,0,1.0,60538262.395857,60245429.714074,60831095.07764,2910240.55,2843460.190915,2977020.909085,12930.0,12830.363144,13029.636856,63461432.945857,63164377.036052,63758488.855663
offline,2048,16,1.0,lpt+ff,1,1.0,40195025.219195,40000121.698677,40389928.739713,4655587.9,4572274.329448,4738901.470552,16090.0,15967.763336,16212.236664,44866703.119195,44618687.396668,45114718.841722
offline,2048,1,1.0,edf+bf,0,1.0,60538262.395857,60245429.714074,60831095.07764,0.0,0.0,0.0,124870.0,122989.329725,126750.670275,60663132.395857,60369740.392986,60956524.398728
offline,2048,1,1.0,edf+bf,1,1.0,40195025.219195,40000121.698677,40389928.739713,0.0,0.0,0.0,154680.0,152694.70387,156665.29613,40349705.219195,40154558.575799,40544851.862591
offline,2048,1,1.0,edf+spt,0,1.0,60538262.395857,60245429.714074,60831095.07764,0.0,0.0,0.0,150770.0,149527.039829,152012.960171,60689032.395857,60396106.291901,60981958.499813
offline,2048,1,1.0,edf+spt,1,1.0,40195025.219195,40000121.698677,40389928.739713,0.0,0.0,0.0,185080.0,183849.423598,186310.576402,40380105.219195,40185084.322985,40575126.115405
offline,2048,1,1.0,edf+wf,0,1.0,60538262.395857,60245429.714074,60831095.07764,0.0,0.0,0.0,126190.0,124679.139669,127700.860331,60664452.395857,60371425.595792,60957479.195922
offline,2048,1,1.0,edf+wf,1,1.0,40195025.219195,40000121.698677,40389928.739713,0.0,0.0,0.0,155030.0,153212.532077,156847.467923,40350055.219195,40154987.103685,40545123.334705
offline,2048,1,1.0,lpt+ff,0,1.0,60538262.395857,60245429.714074,60831095.07764,0.0,0.0,0.0,205150.0,203580.227975,206719.772025,60743412.395857,60450674.793692,61036149.998022
offline,2048,1,1.0,lpt+ff,1,1.0,40195025.219195,40000121.698677,40389928.739713,0.0,0.0,0.0,255720.0,253891.855825,257548.144175,40450745.219195,40255704.055997,40645786.382393
offline,2048,2,1.0,edf+bf,0,1.0,60538262.395857,60245429.714074,60831095.07764,2011699.25,1954846.598269,2068551.901731,62500.0,61556.581714,63443.418286,62612461.645857,62308156.518962,62916766.772752
offline,2048,2,1.0,edf+bf,1,1.0,40195025.219195,40000121.698677,40389928.739713,2557343.8,2502138.180008,2612549.419992,77390.0,76402.610805,78377.389195,42829759.019195,42601580.159083,43057937.879307
offline,2048,2,1.0,edf+spt,0,1.0,60538262.395857,60245429.714074,60831095.07764,1629881.45,1603312.198804,1656450.701196,80190.0,79411.447611,80968.552389,62248333.845857,61951489.72033,62545177.971384
offline,2048,2,1.0,edf+spt,1,1.0,40195025.219195,40000121.698677,40389928.739713,2290285.2,2255476.797793,2325093.602207,101270.0,100558.308458,101981.691542,42586580.419195,42380006.496226,42793154.342164
offline,2048,2,1.0,edf+wf,0,1.0,60538262.395857,60245429.714074,60831095.07764,2677566.05,2618667.705397,2736464.394603,64510.0,63334.524503,65685.475497,63280338.445857,62968941.947108,63591734.944607
offline,2048,2,1.0,edf+wf,1,1.0,40195025.219195,40000121.698677,40389928.739713,3229748.5,3158144.720949,3301352.279051,83170.0,82134.318883,84205.681117,43507943.719195,43303286.520327,43712600.918062
offline,2048,2,1.0,lpt+ff,0,1.0,60538262.395857,60245429.714074,60831095.07764,700415.55,681411.129215,719419.970785,102650.0,101873.319696,103426.680304,61341327.945857,61050697.637469,61631958.254245
offline,2048,2,1.0,lpt+ff,1,1.0,40195025.219195,40000121.698677,40389928.739713,968426.9,938601.246173,998252.553827,127920.0,127000.502581,128839.497419,41291372.119195,41085079.792803,41497664.445587
offline,2048,4,1.0,edf+bf,0,1.0,60538262.395857,60245429.714074,60831095.07764,3897903.75,3814789.205599,3981018.294401,31320.0,30846.344598,31793.655402,64467486.145857,64151003.392237,64783968.899477
offline,2048,4,1.0,edf+bf,1,1.0,40195025.219195,40000121.698677,40389928.739713,5555968.1,5411941.043779,5699995.156221,38750.0,38248.579408,39251.420592,45789743.319195,45507300.273331,46072186.365059
offline,2048,4,1.0,edf+spt,0,1.0,60538262.395857,60245429.714074,60831095.07764,3347691.55,3297975.302597,3397407.797403,42620.0,42213.914129,43026.085871,63928573.945857,63632526.530138,64224621.361576
offline,2048,4,1.0,edf+spt,1,1.0,40195025.219195,40000121.698677,40389928.739713,5183148.7,5099743.168731,5266554.231269,56100.0,55659.889201,56540.110799,45434273.919195,45217035.631805,45651512.206585
offline,2048,4,1.0,edf+wf,0,1.0,60538262.395857,60245429.714074,60831095.07764,5558796.75,5396262.256832,5721331.243168,32280.0,31383.662958,33176.337042,66129339.145857,65745266.70629,66513411.585424
offline,2048,4,1.0,edf+wf,1,1.0,40195025.219195,40000121.698677,40389928.739713,7160214.1,6991270.886576,7329157.313424,45190.0,44445.974086,45934.025914,47400429.319195,47128467.157985,47672391.480405
offline,2048,4,1.0,lpt+ff,0,1.0,60538262.395857,60245429.714074,60831095.07764,1576723.55,1541662.186981,1611784.913019,51380.0,50995.393943,51764.606057,62166365.945857,61877443.970405,62455287.921309
offline,2048,4,1.0,lpt+ff,1,1.0,40195025.219195,40000121.698677,40389928.739713,2285330.9,2228120.722027,2342541.077973,64010.0,63544.026529,64475.973471,42544366.119195,42321082.398999,42767649.839391
offline,2048,8,1.0,edf+bf,0,1.0,60538262.395857,60245429.714074,60831095.07764,5551448.55,5439162.982045,5663734.117955,15710.0,15472.95896,15947.04104,66105420.945857,65788664.080754,66422177.81096
offline,2048,8,1.0,edf+bf,1,1.0,40195025.219195,40000121.698677,40389928.739713,9141408.7,8853144.001306,9429673.398694,19490.0,19242.935227,19737.064773,49355923.919195,48982741.588405,49729106.249985
offline,2048,8,1.0,edf+spt,0,1.0,60538262.395857,60245429.714074,60831095.07764,4883746.55,4819486.411005,4948006.688995,22320.0,22086.525629,22553.474371,65444328.945857,65139241.720359,65749416.171356
offline,2048,8,1.0,edf+spt,1,1.0,40195025.219195,40000121.698677,40389928.739713,8373259.1,8243627.590638,8502890.609362,31290.0,31013.581111,31566.418889,48599574.319195,48338736.201205,48860412.437185
offline,2048,8,1.0,edf+wf,0,1.0,60538262.395857,60245429.714074,60831095.07764,8577737.75,8259198.261901,8896277.238099,16620.0,16172.237695,17067.762305,69132620.145857,68675971.679237,69589268.612477
offline,2048,8,1.0,edf+wf,1,1.0,40195025.219195,40000121.698677,40389928.739713,12110510.7,11934993.06883,12286028.33117,24870.0,24329.459522,25410.540478,52330405.919195,52030124.542854,52630687.295536
offline,2048,8,1.0,lpt+ff,0,1.0,60538262.395857,60245429.714074,60831095.07764,2371875.75,2311268.092353,2432483.407647,25740.0,25553.298459,25926.701541,62935878.145857,62650969.087621,63220787.204093
offline,2048,8,1.0,lpt+ff,1,1.0,40195025.219195,40000121.698677,40389928.739713,3636445.1,3560513.294163,3712376.905837,32050.0,31817.436709,32282.563291,43863520.319195,43630262.42168,44096778.21671
offline,2048,16,1.2,edf+bf,0,1.0,72253180.820134,71866921.302425,72639440.337844,8080461.45,7939836.094882,8221086.805118,9450.0,9320.06609,9579.93391,80343092.270134,79935286.200568,80750898.3397
offline,2048,16,1.2,edf+bf,1,1.0,47973676.005017,47696503.480013,48250848.530021,16504260.7,15681418.49207,17327102.90793,11960.0,11805.276913,12114.723087,64489896.705017,63641829.100542,65337964.309492
offline,2048,16,1.2,edf+spt,0,1.0,72253180.820134,71866921.302425,72639440.337844,7357599.85,7261976.274642,7453223.425358,13970.0,13838.827121,14101.172879,79624750.670134,79190907.274784,80058594.065484
offline,2048,16,1.2,edf+spt,1,1.0,47973676.005017,47696503.480013,48250848.530021,14024964.7,13875014.381366,14174915.018634,20910.0,20753.006698,21066.993302,62019550.705017,61682890.525031,62356210.885003
offline,2048,16,1.2,edf+wf,0,1.0,72253180.820134,71866921.302425,72639440.337844,13695670.25,13008179.165865,14383161.334135,10200.0,9915.61331,10484.38669,85959051.070134,85059938.020034,86858164.120234
offline,2048,16,1.2,edf+wf,1,1.0,47973676.005017,47696503.480013,48250848.530021,20997185.5,20683087.817526,21311283.182474,17390.0,17060.215649,17719.784351,68988251.505017,68565649.665422,69410853.344612
offline,2048,16,1.2,lpt+ff,0,1.0,72253180.820134,71866921.302425,72639440.337844,3518894.25,3435545.564261,3602242.935739,15640.0,15514.096645,15765.903355,75787715.070134,75345393.375717,76230036.764551
offline,2048,16,1.2,lpt+ff,1,1.0,47973676.005017,47696503.480013,48250848.530021,5690936.7,5622906.93588,5758966.46412,19420.0,19299.680566,19540.319434,53684032.705017,53371619.666981,53996445.743053
offline,2048,1,1.2,edf+bf,0,1.0,72253180.820134,71866921.302425,72639440.337844,0.0,0.0,0.0,149830.0,147773.887181,151886.112819,72403010.820134,72016425.117137,72789596.523131
offline,2048,1,1.2,edf+bf,1,1.0,47973676.005017,47696503.480013,48250848.530021,0.0,0.0,0.0,185990.0,184336.034051,187643.965949,48159666.005017,47881906.977693,48437425.032342
offline,2048,1,1.2,edf+spt,0,1.0,72253180.820134,71866921.302425,72639440.337844,0.0,0.0,0.0,182120.0,180836.977857,183403.022143,72435300.820134,72048633.719557,72821967.920711
offline,2048,1,1.2,edf+spt,1,1.0,47973676.005017,47696503.480013,48250848.530021,0.0,0.0,0.0,223550.0,222303.920523,224796.079477,48197226.005017,47919726.097775,48474725.91226
offline,2048,1,1.2,edf+wf,0,1.0,72253180.820134,71866921.302425,72639440.337844,0.0,0.0,0.0,150290.0,148566.824329,152013.175671,72403470.820134,72016762.874526,72790178.765742
offline,2048,1,1.2,edf+wf,1,1.0,47973676.005017,47696503.480013,48250848.530021,0.0,0.0,0.0,186800.0,185188.25239,188411.74761,48160476.005017,47882833.570192,48438118.439843
offline,2048,1,1.2,lpt+ff,0,1.0,72253180.820134,71866921.302425,72639440.337844,0.0,0.0,0.0,248950.0,247048.885081,250851.114919,72502130.820134,72114860.296247,72889401.344021
offline,2048,1,1.2,lpt+ff,1,1.0,47973676.005017,47696503.480013,48250848.530021,0.0,0.0,0.0,309040.0,307091.255899,310988.744101,48282716.005017,48004404.719246,48561027.290789
offline,2048,2,1.2,edf+bf,0,1.0,72253180.820134,71866921.302425,72639440.337844,2329458.95,2276008.612006,2382909.287994,74960.0,73920.295329,75999.704671,74657599.770134,74258216.356423,75056983.183846
offline,2048,2,1.2,edf+bf,1,1.0,47973676.005017,47696503.480013,48250848.530021,3118615.3,3037195.390253,3200035.209747,93040.0,92214.494457,93865.505543,51185331.305017,50896660.78903,51474001.821005
offline,2048,2,1.2,edf+spt,0,1.0,72253180.820134,71866921.302425,72639440.337844,1953668.45,1926206.210412,1981130.689588,96970.0,96235.381783,97704.618217,74303819.270134,73901007.715665,74706630.824604
offline,2048,2,1.2,edf+spt,1,1.0,47973676.005017,47696503.480013,48250848.530021,2787224.8,2744013.184012,2830436.415988,121960.0,121150.821162,122769.178838,50882860.805017,50595224.78588,51170496.824154
offline,2048,2,1.2,edf+wf,0,1.0,72253180.820134,71866921.302425,72639440.337844,3245223.75,3146949.205042,3343498.294958,76070.0,75088.031661,77051.968339,75574474.570134,75154932.28785,75994016.852418
offline,2048,2,1.2,edf+wf,1,1.0,47973676.005017,47696503.480013,48250848.530021,3846253.6,3768090.655486,3924416.544514,100370.0,99350.849596,101389.150404,51920299.605017,51632460.35432,52208138.855714
offline,2048,2,1.2,lpt+ff,0,1.0,72253180.820134,71866921.302425,72639440.337843,846236.25,822958.300357,869514.199643,124540.0,123590.770222,125489.229778,73223957.070134,72829067.236371,73618846.903898
offline,2048,2,1.2,lpt+ff,1,1.0,47973676.005017,47696503.480013,48250848.530021,1179382.4,1149276.083173,1209488.716827,154540.0,153560.990817,155519.009183,49307598.405017,49012971.142378,49602225.667656
offline,2048,4,1.2,edf+bf,0,1.0,72253180.820134,71866921.302425,72639440.337844,4492245.85,4410681.095435,4573810.604565,37530.0,37008.497305,38051.502695,76782956.670134,76390919.186747,77174994.153521
offline,2048,4,1.2,edf+bf,1,1.0,47973676.005017,47696503.480013,48250848.530021,6591339.1,6404973.420503,6777704.779497,46570.0,46164.536979,46975.463021,54611585.105017,54262649.378109,54960520.831925
offline,2048,4,1.2,edf+spt,0,1.0,72253180.820134,71866921.302425,72639440.337843,4025320.65,3960177.571491,4090463.728509,51530.0,51119.580641,51940.419359,76330031.470134,75916248.029897,76743814.910372
offline,2048,4,1.2,edf+spt,1,1.0,47973676.005017,47696503.480013,48250848.530021,6217224.7,6130832.899366,6303616.500634,67190.0,66692.140506,67687.859494,54258090.705017,53943432.912517,54572748.497518
offline,2048,4,1.2,edf+wf,0,1.0,72253180.820134,71866921.302425,72639440.337844,6604701.65,6435874.394635,6773528.905365,38470.0,37724.453836,39215.546164,78896352.470134,78445192.696702,79347512.243566
offline,2048,4,1.2,edf+wf,1,1.0,47973676.005017,47696503.480013,48250848.530021,8524759.3,8368329.909922,8681188.690078,53790.0,53114.334689,54465.665311,56552225.305017,56208596.277984,56895854.33205
offline,2048,4,1.2,lpt+ff,0,1.0,72253180.820134,71866921.302425,72639440.337844,1896829.05,1846526.061814,1947132.038186,62320.0,61848.912783,62791.087217,74212329.870134,73795400.794466,74629258.945802
offline,2048,4,1.2,lpt+ff,1,1.0,47973676.005017,47696503.480013,48250848.530021,2814889.7,2757390.114617,2872389.285383,77330.0,76834.746479,77825.253521,50865895.705017,50559194.148958,51172597.261076
offline,2048,8,1.2,edf+bf,0,1.0,72253180.820134,71866921.302425,72639440.337844,6387001.05,6274343.641654,6499658.458346,18800.0,18540.911395,19059.088605,78658981.870134,78263478.658064,79054485.082204
offline,2048,8,1.2,edf+bf,1,1.0,47973676.005017,47696503.480013,48250848.530021,10687105.9,10309350.745527,11064861.054473,23360.0,23178.794121,23541.205879,58684141.905017,58248129.106634,59120154.7034
offline,2048,8,1.2,edf+spt,0,1.0,72253180.820134,71866921.302425,72639440.337844,5945901.85,5871756.283336,6020047.416664,27200.0,26976.073696,27423.926304,78226282.670134,77819808.291184,78632757.049085
offline,2048,8,1.2,edf+spt,1,1.0,47973676.005017,47696503.480013,48250848.530021,10047671.9,9928687.413141,10166656.386859,37550.0,37283.411178,37816.588822,58058897.905017,57742291.083654,58375504.726381
offline,2048,8,1.2,edf+wf,0,1.0,72253180.820134,71866921.302425,72639440.337844,10321107.45,9955445.460002,10686769.439998,19970.0,19516.516909,20423.483091,82594258.270134,81983963.98371,83204552.556558
offline,2048,8,1.2,edf+wf,1,1.0,47973676.005017,47696503.480013,48250848.530021,14570877.5,14365401.851806,14776353.148194,29870.0,29395.598163,30344.401837,62574423.505017,62221841.89137,62927005.118664
offline,2048,8,1.2,lpt+ff,0,1.0,72253180.820134,71866921.302425,72639440.337844,2894378.65,2819889.822261,2968867.477739,31220.0,30983.941916,31456.058084,75178779.470134,74747318.064422,75610240.875846
offline,2048,8,1.2,lpt+ff,1,1.0,47973676.005017,47696503.480013,48250848.530021,4450578.3,4383444.856479,4517711.743521,38740.0,38488.675525,38991.324475,52462994.305017,52144823.106683,52781165.503351
offline,2048,16,1.4,edf+bf,0,1.0,84617884.92989,84246215.638383,84989554.221397,9342709.05,9184085.221359,9501332.878641,10850.0,10713.984057,10986.015943,93971443.97989,93533906.348163,94408981.611617
offline,2048,16,1.4,edf+bf,1,1.0,56157867.482104,55920237.067625,56395497.896583,19347751.4,18607608.880759,20087893.919241,13690.0,13502.488002,13877.511998,75519308.882104,74652359.958257,76386257.80595
offline,2048,16,1.4,edf+spt,0,1.0,84617884.92989,84246215.638383,84989554.221397,8563696.25,8455982.572975,8671409.927025,16200.0,16054.990672,16345.009328,93197781.17989,92810874.382773,93584687.977007
offline,2048,16,1.4,edf+spt,1,1.0,56157867.482104,55920237.067625,56395497.896583,16250673.8,15982099.559884,16519248.040116,24330.0,24078.394109,24581.605891,72432871.282104,72055334.224467,72810408.33974
offline,2048,16,1.4,edf+wf,0,1.0,84617884.92989,84246215.638383,84989554.221397,15274401.05,14593909.007152,15954893.092848,11680.0,11290.691344,12069.308656,99903965.97989,99005567.474519,100802364.48526
offline,2048,16,1.4,edf+wf,1,1.0,56157867.482104,55920237.067625,56395497.896583,24524051.4,24081595.143551,24966507.656449,19990.0,19623.069529,20356.930471,80701908.882104,80148392.87242,81255424.891787
offline,2048,16,1.4,lpt+ff,0,1.0,84617884.92989,84246215.638383,84989554.221397,4042473.85,3973356.857426,4111590.842574,18030.0,17863.506226,18196.493774,88678388.77989,88297914.181547,89058863.378233
offline,2048,16,1.4,lpt+ff,1,1.0,56157867.482104,55920237.067625,56395497.896583,6508988.2,6420961.54346,6597014.85654,22470.0,22374.507879,22565.492121,62689325.682104,62412941.001767,62965710.362441
offline,2048,1,1.4,edf+bf,0,1.0,84617884.92989,84246215.638383,84989554.221397,0.0,0.0,0.0,171660.0,169626.466132,173693.533868,84789544.92989,84417850.902223,85161238.957557
offline,2048,1,1.4,edf+bf,1,1.0,56157867.482104,55920237.067625,56395497.896583,0.0,0.0,0.0,213070.0,210934.773862,215205.226138,56370937.482104,56133164.21646,56608710.747747
offline,2048,1,1.4,edf+spt,0,1.0,84617884.92989,84246215.638383,84989554.221397,0.0,0.0,0.0,210890.0,209401.24858,212378.75142,84828774.92989,84456959.465016,85200590.394764
offline,2048,1,1.4,edf+spt,1,1.0,56157867.482104,55920237.067625,56395497.896583,0.0,0.0,0.0,259090.0,257740.893102,260439.106898,56416957.482104,56178922.199155,56654992.765053
offline,2048,1,1.4,edf+wf,0,1.0,84617884.92989,84246215.638383,84989554.221397,0.0,0.0,0.0,172750.0,170916.229504,174583.770496,84790634.92989,84418927.465273,85162342.394507
offline,2048,1,1.4,edf+wf,1,1.0,56157867.482104,55920237.067625,56395497.896583,0.0,0.0,0.0,214770.0,213182.196244,216357.803756,56372637.482104,56134839.494723,56610435.469485
offline,2048,1,1.4,lpt+ff,0,1.0,84617884.92989,84246215.638383,84989554.221397,0.0,0.0,0.0,287160.0,284597.267209,289722.732791,84905044.92989,84532995.770556,85277094.089224
offline,2048,1,1.4,lpt+ff,1,1.0,56157867.482104,55920237.067625,56395497.896583,0.0,0.0,0.0,357990.0,356479.407341,359500.592659,56515857.482104,56278122.583539,56753592.380668
offline,2048,2,1.4,edf+bf,0,1.0,84617884.92989,84246215.638383,84989554.221397,2695233.55,2631463.965878,2759003.134122,85870.0,84856.020862,86883.979138,87398988.47989,87021387.343528,87776589.616252
offline,2048,2,1.4,edf+bf,1,1.0,56157867.482104,55920237.067625,56395497.896583,3584930.0,3510340.072317,3659519.927683,106600.0,105538.967018,107661.032982,59849397.482104,59583200.382457,60115594.58175
offline,2048,2,1.4,edf+spt,0,1.0,84617884.92989,84246215.638383,84989554.221397,2256239.65,2228813.050809,2283666.249191,112070.0,111150.557556,112989.442444,86986194.57989,86607208.066756,87365181.093024
offline,2048,2,1.4,edf+spt,1,1.0,56157867.482104,55920237.067625,56395497.896583,3235391.0,3200522.023205,3270259.976795,142160.0,141150.287069,143169.712931,59535418.482104,59304673.212268,59766163.75194
offline,2048,2,1.4,edf+wf,0,1.0,84617884.92989,84246215.638383,84989554.221397,3774416.25,3681097.976383,3867734.523617,89740.0,88299.952738,91180.047262,88482041.17989,88091051.427529,88873030.932251
offline,2048,2,1.4,edf+wf,1,1.0,56157867.482104,55920237.067625,56395497.896583,4570280.7,4494027.930194,4646533.469806,116050.0,114853.588541,117246.411459,60844198.182104,60598928.302073,61089468.062135
offline,2048,2,1.4,lpt+ff,0,1.0,84617884.92989,84246215.638383,84989554.221397,967551.85,940828.87531,994274.82469,143630.0,142339.788329,144920.211671,85729066.77989,85347182.639127,86110950.920653
offline,2048,2,1.4,lpt+ff,1,1.0,56157867.482104,55920237.067625,56395497.896583,1352276.0,1328558.758504,1375993.241496,179050.0,178294.432677,179805.567323,57689193.482104,57448750.554608,57929636.4096
offline,2048,4,1.4,edf+bf,0,1.0,84617884.92989,84246215.638383,84989554.221397,5212880.05,5085706.051316,5340054.048684,42990.0,42476.152519,43503.847481,89873754.97989,89476150.364335,90271359.595445
offline,2048,4,1.4,edf+bf,1,1.0,56157867.482104,55920237.067625,56395497.896583,7618477.6,7489055.675413,7747899.524587,53370.0,52837.752246,53902.247754,63829715.082104,63531595.86387,64127834.300338
offline,2048,4,1.4,edf+spt,0,1.0,84617884.92989,84246215.638383,84989554.221397,4694998.45,4626242.087964,4763754.812036,59630.0,59035.995917,60224.004083,89372513.37989,88993356.39811,89751670.36167
offline,2048,4,1.4,edf+spt,1,1.0,56157867.482104,55920237.067625,56395497.896583,7223806.0,7128918.715666,7318693.284334,78280.0,77582.585491,78977.414509,63459953.482104,63206528.982175,63713377.982033
offline,2048,4,1.4,edf+wf,0,1.0,84617884.92989,84246215.638383,84989554.221397,7658239.65,7442094.196402,7874385.103598,45060.0,44175.150568,45944.849432,92321184.57989,91876652.971262,92765716.188518
offline,2048,4,1.4,edf+wf,1,1.0,56157867.482104,55920237.067625,56395497.896583,9832764.8,9646735.29935,10018794.30065,62740.0,61732.893612,63747.106388,66053372.282104,65772082.585713,66334661.978494
