mode,gpus,gpus_per_node,util,algo,dvfs_on,theta,aver_run_E,min_run_E,max_run_E,aver_idle_E,min_idle_E,max_idle_E,aver_turnon_E,min_turnon_E,max_turnon_E,aver_total_E,min_total_E,max_total_E
offline,2048,4,1.4,edf+spt,1,0.7,57569626.421305,57275589.51745,57863663.32516,5444538.9,5295053.146456,5594024.653544,26073.0,25852.911985,26293.088015,63040238.321305,62679659.89253,63400816.75008
offline,2048,4,1.4,edf+spt,1,1.0,56315627.111963,55995251.086065,56636003.137861,7161017.0,7013173.013093,7308860.986907,35451.0,35040.704066,35861.295934,63512095.111963,63114561.630073,63909628.593852
offline,2048,8,1.4,edf+spt,1,0.1,57562603.463422,57259799.872799,57865407.054044,7612912.8,7450223.685492,7775601.914508,12933.0,12796.234689,13069.765311,65188449.263422,64849149.630054,65527748.89679
offline,2048,8,1.4,edf+spt,1,0.3,57562603.463422,57259799.872799,57865407.054044,7612912.8,7450223.685492,7775601.914508,12933.0,12796.234689,13069.765311,65188449.263422,64849149.630054,65527748.89679
offline,2048,8,1.4,edf+spt,1,0.5,57562603.463422,57259799.872799,57865407.054044,7612912.8,7450223.685492,7775601.914508,12933.0,12796.234689,13069.765311,65188449.263422,64849149.630054,65527748.89679
offline,2048,8,1.4,edf+spt,1,0.7,57494497.890886,57196809.143105,57792186.638667,7925958.7,7815250.659656,8036666.740344,13473.0,13408.32,13537.68,65433929.590886,65124663.601393,65743195.580379
offline,2048,8,1.4,edf+spt,1,1.0,56315627.111963,55995251.086065,56636003.137861,11500243.8,11268263.521262,11732224.078738,19530.0,19240.742246,19819.257754,67835400.911963,67412989.385245,68257812.43868
offline,2048,16,1.6,edf+spt,1,0.1,65850771.533793,65505262.830733,66196280.236853,11129230.0,10890505.675165,11367954.324835,7560.0,7507.407681,7612.592319,76987561.533793,76465715.811,77509407.256585
offline,2048,16,1.6,edf+spt,1,0.3,65850771.533793,65505262.830733,66196280.236853,11129230.0,10890505.675165,11367954.324835,7560.0,7507.407681,7612.592319,76987561.533793,76465715.811,77509407.256585
offline,2048,16,1.6,edf+spt,1,0.5,65850771.533793,65505262.830733,66196280.236853,11129230.0,10890505.675165,11367954.324835,7560.0,7507.407681,7612.592319,76987561.533793,76465715.811,77509407.256585
offline,2048,16,1.6,edf+spt,1,0.7,65689153.673483,65337877.256361,66040430.090606,11839456.1,11605096.661344,12073815.538656,7974.0,7868.16,8079.84,77536583.773483,77057090.857699,78016076.689267
offline,2048,16,1.6,edf+spt,1,1.0,64407673.850722,64061648.201751,64753699.499694,18446198.3,18036021.430294,18856375.169706,12330.0,12163.688485,12496.311515,82866202.150722,82150166.960012,83582237.341433
offline,2048,2,1.6,edf+spt,1,0.1,66062551.668877,65719326.485493,66405776.85226,2942528.6,2861964.054405,3023093.145595,55737.0,55283.78205,56190.21795,69060817.268877,68683196.29634,69438438.241413
offline,2048,2,1.6,edf+spt,1,0.3,66062551.668877,65719326.485493,66405776.85226,2942528.6,2861964.054405,3023093.145595,55737.0,55283.78205,56190.21795,69060817.268877,68683196.29634,69438438.241413
offline,2048,2,1.6,edf+spt,1,0.5,66062551.668877,65719326.485493,66405776.85226,2942528.6,2861964.054405,3023093.145595,55737.0,55283.78205,56190.21795,69060817.268877,68683196.29634,69438438.241413
offline,2048,2,1.6,edf+spt,1,0.7,65976272.385429,65642032.932034,66310511.838825,3034954.6,2942630.066277,3127279.133723,57078.0,56600.451319,57555.548681,69068304.985429,68675085.136927,69461524.833932
offline,2048,2,1.6,edf+spt,1,1.0,64407673.850722,64061648.201751,64753699.499694,3726362.5,3628705.11069,3824019.88931,73476.0,72850.284006,74101.715994,68207512.350722,67794639.461832,68620385.239613
offline,2048,4,1.6,edf+spt,1,0.1,66021582.464787,65684351.135133,66358813.794442,5982615.1,5815394.796833,6149835.403167,28845.0,28626.172342,29063.827658,72033042.564787,71631926.113657,72434159.015918
offline,2048,4,1.6,edf+spt,1,0.3,66021582.464787,65684351.135133,66358813.794442,5982615.1,5815394.796833,6149835.403167,28845.0,28626.172342,29063.827658,72033042.564787,71631926.113657,72434159.015918
offline,2048,4,1.6,edf+spt,1,0.5,66021582.464787,65684351.135133,66358813.794442,5982615.1,5815394.796833,6149835.403167,28845.0,28626.172342,29063.827658,72033042.564787,71631926.113657,72434159.015918
offline,2048,4,1.6,edf+spt,1,0.7,65886856.689776,65549728.591354,66223984.788199,6107667.7,5952874.307303,6262461.092697,29745.0,29512.386724,29977.613276,72024269.389776,71574196.276204,72474342.503349
offline,2048,4,1.6,edf+spt,1,1.0,64407673.850722,64061648.201751,64753699.499694,8201904.7,8035906.210389,8367903.189611,40401.0,40083.86134,40718.13866,72649979.550722,72149968.301518,73149990.799927
offline,2048,8,1.6,edf+spt,1,0.1,65923401.31251,65573475.414595,66273327.210425,8794907.4,8591371.203133,8998443.596867,14805.0,14695.783847,14914.216153,74733113.71251,74269173.644374,75197053.780645
offline,2048,8,1.6,edf+spt,1,0.3,65923401.31251,65573475.414595,66273327.210425,8794907.4,8591371.203133,8998443.596867,14805.0,14695.783847,14914.216153,74733113.71251,74269173.644374,75197053.780645
offline,2048,8,1.6,edf+spt,1,0.5,65923401.31251,65573475.414595,66273327.210425,8794907.4,8591371.203133,8998443.596867,14805.0,14695.783847,14914.216153,74733113.71251,74269173.644374,75197053.780645
offline,2048,8,1.6,edf+spt,1,0.7,65753697.669567,65408053.842313,66099341.49682,9167279.1,8970611.116747,9363947.083253,15426.0,15234.200204,15617.799796,74936402.769567,74466594.45147,75406211.087663
offline,2048,8,1.6,edf+spt,1,1.0,64407673.850722,64061648.201751,64753699.499694,13243761.5,12994871.917756,13492651.082244,22437.0,22268.519786,22605.480214,77673872.350722,77130278.547192,78217466.154253
